,Key,Title,Description
9539,BU09950118,Bedrijventerrein Gildenhof,Buurt 'Bedrijventerrein Gildenhof' (BU09950118) is een buurt in wijk 'Zuiderzeewijk' in de gemeente 'Lelystad'.
9540,BU09950119,Jagersveld,Buurt 'Jagersveld' (BU09950119) is een buurt in wijk 'Zuiderzeewijk' in de gemeente 'Lelystad'.
9541,BU09950161,Bastion,Buurt 'Bastion' (BU09950161) is een buurt in wijk 'Zuiderzeewijk' in de gemeente 'Lelystad'.
9542,BU09950162,"Stadspark, Badweg, Langevelderslag","Buurt 'Stadspark, Badweg, Langevelderslag' (BU09950162) is een buurt in wijk 'Zuiderzeewijk' in de gemeente 'Lelystad'."
9543,BU09950166,"Lelycentre, Maerlant","Buurt 'Lelycentre, Maerlant' (BU09950166) is een buurt in wijk 'Zuiderzeewijk' in de gemeente 'Lelystad'."
9544,BU09950172,Sportpark Langezand,Buurt 'Sportpark Langezand' (BU09950172) is een buurt in wijk 'Zuiderzeewijk' in de gemeente 'Lelystad'.
9545,BU09950174,"Stiltebos, Camping de Houtrib","Buurt 'Stiltebos, Camping de Houtrib' (BU09950174) is een buurt in wijk 'Zuiderzeewijk' in de gemeente 'Lelystad'."
9546,WK099502  ,Atolwijk,Wijk 'Atolwijk' (WK099502) is een wijk in de gemeente 'Lelystad'.
9547,BU09950220,De Veste,Buurt 'De Veste' (BU09950220) is een buurt in wijk 'Atolwijk' in de gemeente 'Lelystad'.
9548,BU09950221,Atol,Buurt 'Atol' (BU09950221) is een buurt in wijk 'Atolwijk' in de gemeente 'Lelystad'.
9549,BU09950222,"Damrif, Kustrif, Gors, Zandbank","Buurt 'Damrif, Kustrif, Gors, Zandbank' (BU09950222) is een buurt in wijk 'Atolwijk' in de gemeente 'Lelystad'."
9550,BU09950223,"Bongerd, Buitenplaats","Buurt 'Bongerd, Buitenplaats' (BU09950223) is een buurt in wijk 'Atolwijk' in de gemeente 'Lelystad'."
9551,BU09950224,De Schans,Buurt 'De Schans' (BU09950224) is een buurt in wijk 'Atolwijk' in de gemeente 'Lelystad'.
9552,BU09950225,"Hofstede, Plantage, Wijngaard","Buurt 'Hofstede, Plantage, Wijngaard' (BU09950225) is een buurt in wijk 'Atolwijk' in de gemeente 'Lelystad'."
9553,BU09950226,Oostrandpark,Buurt 'Oostrandpark' (BU09950226) is een buurt in wijk 'Atolwijk' in de gemeente 'Lelystad'.
9554,BU09950227,Buitenhof,Buurt 'Buitenhof' (BU09950227) is een buurt in wijk 'Atolwijk' in de gemeente 'Lelystad'.
9555,BU09950228,De Meent,Buurt 'De Meent' (BU09950228) is een buurt in wijk 'Atolwijk' in de gemeente 'Lelystad'.
9556,WK099503  ,Boswijk,Wijk 'Boswijk' (WK099503) is een wijk in de gemeente 'Lelystad'.
9557,BU09950310,Wijkcentrum,Buurt 'Wijkcentrum' (BU09950310) is een buurt in wijk 'Boswijk' in de gemeente 'Lelystad'.
9558,BU09950311,Kamp,Buurt 'Kamp' (BU09950311) is een buurt in wijk 'Boswijk' in de gemeente 'Lelystad'.
9559,BU09950312,Horst,Buurt 'Horst' (BU09950312) is een buurt in wijk 'Boswijk' in de gemeente 'Lelystad'.
9560,BU09950313,Griend,Buurt 'Griend' (BU09950313) is een buurt in wijk 'Boswijk' in de gemeente 'Lelystad'.
9561,BU09950314,Zoom,Buurt 'Zoom' (BU09950314) is een buurt in wijk 'Boswijk' in de gemeente 'Lelystad'.
9562,BU09950315,Wold,Buurt 'Wold' (BU09950315) is een buurt in wijk 'Boswijk' in de gemeente 'Lelystad'.
9563,BU09950316,"Archipel, Beukenhof, Rozengaard","Buurt 'Archipel, Beukenhof, Rozengaard' (BU09950316) is een buurt in wijk 'Boswijk' in de gemeente 'Lelystad'."
9564,BU09950317,"Woldpark, Houttuinen, Gelderse Hout","Buurt 'Woldpark, Houttuinen, Gelderse Hout' (BU09950317) is een buurt in wijk 'Boswijk' in de gemeente 'Lelystad'."
9565,WK099504  ,Waterwijk-Landerijen,Wijk 'Waterwijk-Landerijen' (WK099504) is een wijk in de gemeente 'Lelystad'.
9566,BU09950420,"Wijkcentrum, Voorstraat","Buurt 'Wijkcentrum, Voorstraat' (BU09950420) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'."
9567,BU09950421,"Getijdenbuurt, Sportpark Doggersbank","Buurt 'Getijdenbuurt, Sportpark Doggersbank' (BU09950421) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'."
9568,BU09950422,Zeeenbuurt,Buurt 'Zeeenbuurt' (BU09950422) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'.
9569,BU09950423,Zeestromen en Slotenbuurt,Buurt 'Zeestromen en Slotenbuurt' (BU09950423) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'.
9570,BU09950424,Merenbuurt,Buurt 'Merenbuurt' (BU09950424) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'.
9571,BU09950425,Rivierenbuurt,Buurt 'Rivierenbuurt' (BU09950425) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'.
9572,BU09950428,Bedrijventerrein Ketelmeerstraat,Buurt 'Bedrijventerrein Ketelmeerstraat' (BU09950428) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'.
9573,BU09950431,Landerijen Noord/West,Buurt 'Landerijen Noord/West' (BU09950431) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'.
9574,BU09950432,Landerijen Zuid/West,Buurt 'Landerijen Zuid/West' (BU09950432) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'.
9575,BU09950433,Landerijen Noord/Oost,Buurt 'Landerijen Noord/Oost' (BU09950433) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'.
9576,BU09950434,Landerijen Zuid/Oost,Buurt 'Landerijen Zuid/Oost' (BU09950434) is een buurt in wijk 'Waterwijk-Landerijen' in de gemeente 'Lelystad'.
9577,WK099505  ,Bolder,Wijk 'Bolder' (WK099505) is een wijk in de gemeente 'Lelystad'.
9578,BU09950521,Kempenaar Oost,Buurt 'Kempenaar Oost' (BU09950521) is een buurt in wijk 'Bolder' in de gemeente 'Lelystad'.
9579,BU09950522,Kempenaar West,Buurt 'Kempenaar West' (BU09950522) is een buurt in wijk 'Bolder' in de gemeente 'Lelystad'.
9580,BU09950523,Kogge,Buurt 'Kogge' (BU09950523) is een buurt in wijk 'Bolder' in de gemeente 'Lelystad'.
9581,BU09950524,Hanzepark,Buurt 'Hanzepark' (BU09950524) is een buurt in wijk 'Bolder' in de gemeente 'Lelystad'.
9582,BU09950525,Schouw,Buurt 'Schouw' (BU09950525) is een buurt in wijk 'Bolder' in de gemeente 'Lelystad'.
9583,BU09950526,Gondel,Buurt 'Gondel' (BU09950526) is een buurt in wijk 'Bolder' in de gemeente 'Lelystad'.
9584,BU09950527,Sportpark Schouw,Buurt 'Sportpark Schouw' (BU09950527) is een buurt in wijk 'Bolder' in de gemeente 'Lelystad'.
9585,BU09950528,Bedrijventerrein Kempenaar,Buurt 'Bedrijventerrein Kempenaar' (BU09950528) is een buurt in wijk 'Bolder' in de gemeente 'Lelystad'.
9586,WK099506  ,Kustwijk,Wijk 'Kustwijk' (WK099506) is een wijk in de gemeente 'Lelystad'.
9587,BU09950611,Karveel Oost,Buurt 'Karveel Oost' (BU09950611) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9588,BU09950612,Karveel West,Buurt 'Karveel West' (BU09950612) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9589,BU09950613,Boeier,Buurt 'Boeier' (BU09950613) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9590,BU09950614,Noordzoom Oost,Buurt 'Noordzoom Oost' (BU09950614) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9591,BU09950615,"Golfpark, Lommerrijk","Buurt 'Golfpark, Lommerrijk' (BU09950615) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'."
9592,BU09950631,"Saerdam, Vliegend Hert, Fortuijn","Buurt 'Saerdam, Vliegend Hert, Fortuijn' (BU09950631) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'."
9593,BU09950632,Punter,Buurt 'Punter' (BU09950632) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9594,BU09950633,Jol,Buurt 'Jol' (BU09950633) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9595,BU09950634,Galjoen,Buurt 'Galjoen' (BU09950634) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9596,BU09950635,"Park, Jol, Gajoen","Buurt 'Park, Jol, Gajoen' (BU09950635) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'."
9597,BU09950637,Galjoen Zuid,Buurt 'Galjoen Zuid' (BU09950637) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9598,BU09950638,Bedrijventerrein Jol,Buurt 'Bedrijventerrein Jol' (BU09950638) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9599,BU09950651,Houtribhoogte Zuid,Buurt 'Houtribhoogte Zuid' (BU09950651) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9600,BU09950652,Houtribhoogte Noord,Buurt 'Houtribhoogte Noord' (BU09950652) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9601,BU09950671,Volkstuinen Bosweg,Buurt 'Volkstuinen Bosweg' (BU09950671) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9602,BU09950672,Golfresort,Buurt 'Golfresort' (BU09950672) is een buurt in wijk 'Kustwijk' in de gemeente 'Lelystad'.
9603,WK099507  ,Havendiep,Wijk 'Havendiep' (WK099507) is een wijk in de gemeente 'Lelystad'.
9604,BU09950711,Landstrekenwijk Oost,Buurt 'Landstrekenwijk Oost' (BU09950711) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9605,BU09950712,Landstrekenwijk Midden,Buurt 'Landstrekenwijk Midden' (BU09950712) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9606,BU09950713,Landstrekenwijk West,Buurt 'Landstrekenwijk West' (BU09950713) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9607,BU09950731,Grietenij,Buurt 'Grietenij' (BU09950731) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9608,BU09950732,"De Doelen, De Marken","Buurt 'De Doelen, De Marken' (BU09950732) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'."
9609,BU09950733,"De Meierij, Kerspel","Buurt 'De Meierij, Kerspel' (BU09950733) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'."
9610,BU09950734,Bedrijventerrein Middendreef,Buurt 'Bedrijventerrein Middendreef' (BU09950734) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9611,BU09950741,Botter Oost,Buurt 'Botter Oost' (BU09950741) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9612,BU09950742,Botter West,Buurt 'Botter West' (BU09950742) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9613,BU09950743,Tjalk,Buurt 'Tjalk' (BU09950743) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9614,BU09950744,Schoener,Buurt 'Schoener' (BU09950744) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9615,BU09950747,Park Schoener,Buurt 'Park Schoener' (BU09950747) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9616,BU09950748,Bedrijventerrein Tjalk,Buurt 'Bedrijventerrein Tjalk' (BU09950748) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'.
9617,BU09950766,"Het Ravelijn, Ziekenhuisweg","Buurt 'Het Ravelijn, Ziekenhuisweg' (BU09950766) is een buurt in wijk 'Havendiep' in de gemeente 'Lelystad'."
9618,WK099508  ,Lelystad-Haven,Wijk 'Lelystad-Haven' (WK099508) is een wijk in de gemeente 'Lelystad'.
9619,BU09950822,Hollandse Hout (Villapark),Buurt 'Hollandse Hout (Villapark)' (BU09950822) is een buurt in wijk 'Lelystad-Haven' in de gemeente 'Lelystad'.
9620,BU09950836,"Oostvaardersdijk, Meerdijkhaven","Buurt 'Oostvaardersdijk, Meerdijkhaven' (BU09950836) is een buurt in wijk 'Lelystad-Haven' in de gemeente 'Lelystad'."
9621,BU09950851,Lelystad-Haven West,Buurt 'Lelystad-Haven West' (BU09950851) is een buurt in wijk 'Lelystad-Haven' in de gemeente 'Lelystad'.
9622,BU09950852,Lelystad-Haven Oost,Buurt 'Lelystad-Haven Oost' (BU09950852) is een buurt in wijk 'Lelystad-Haven' in de gemeente 'Lelystad'.
9623,BU09950853,Lelystad-Haven Werkeiland,Buurt 'Lelystad-Haven Werkeiland' (BU09950853) is een buurt in wijk 'Lelystad-Haven' in de gemeente 'Lelystad'.
9624,BU09950871,'t Bovenwater,Buurt ''t Bovenwater' (BU09950871) is een buurt in wijk 'Lelystad-Haven' in de gemeente 'Lelystad'.
9625,BU09950872,Uilenweg,Buurt 'Uilenweg' (BU09950872) is een buurt in wijk 'Lelystad-Haven' in de gemeente 'Lelystad'.
9626,BU09950881,Industrieterrein Noordersluis Oost,Buurt 'Industrieterrein Noordersluis Oost' (BU09950881) is een buurt in wijk 'Lelystad-Haven' in de gemeente 'Lelystad'.
9627,BU09950882,Industrieterrein Noordersluis West,Buurt 'Industrieterrein Noordersluis West' (BU09950882) is een buurt in wijk 'Lelystad-Haven' in de gemeente 'Lelystad'.
9628,WK099509  ,Stadshart,Wijk 'Stadshart' (WK099509) is een wijk in de gemeente 'Lelystad'.
9629,BU09950961,Waagpassage,Buurt 'Waagpassage' (BU09950961) is een buurt in wijk 'Stadshart' in de gemeente 'Lelystad'.
9630,BU09950962,Neringpassage,Buurt 'Neringpassage' (BU09950962) is een buurt in wijk 'Stadshart' in de gemeente 'Lelystad'.
9631,BU09950963,Stationsplein,Buurt 'Stationsplein' (BU09950963) is een buurt in wijk 'Stadshart' in de gemeente 'Lelystad'.
9632,BU09950964,Stadhuisstraat,Buurt 'Stadhuisstraat' (BU09950964) is een buurt in wijk 'Stadshart' in de gemeente 'Lelystad'.
9633,BU09950965,Lindenlaan,Buurt 'Lindenlaan' (BU09950965) is een buurt in wijk 'Stadshart' in de gemeente 'Lelystad'.
9634,WK099510  ,Buitengebied,Wijk 'Buitengebied' (WK099510) is een wijk in de gemeente 'Lelystad'.
9635,BU09951017,Visvijverbos,Buurt 'Visvijverbos' (BU09951017) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9636,BU09951018,"Karperweg, IJsselmeerdijk","Buurt 'Karperweg, IJsselmeerdijk' (BU09951018) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9637,BU09951019,"Visvijver-, Bijl-, Klokbeker-, Plavuizen","Buurt 'Visvijver-, Bijl-, Klokbeker-, Plavuizenweg' (BU09951019) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9638,BU09951029,"Edelhert-, Runder-, Wisent-, Elandweg","Buurt 'Edelhert-, Runder-, Wisent-, Elandweg' (BU09951029) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9639,BU09951031,"Beginweg, Bronsweg, Jupiterweg","Buurt 'Beginweg, Bronsweg, Jupiterweg' (BU09951031) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9640,BU09951037,"Sportveld Beginweg, Overijsselse Hout","Buurt 'Sportveld Beginweg, Overijsselse Hout' (BU09951037) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9641,BU09951039,"Lisdodde-, Dronter-, Zeeasterweg, -pad","Buurt 'Lisdodde-, Dronter-, Zeeasterweg, -pad' (BU09951039) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9642,BU09951041,Natuurpark Lelystad,Buurt 'Natuurpark Lelystad' (BU09951041) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9643,BU09951047,"Larserbos, Rietweg","Buurt 'Larserbos, Rietweg' (BU09951047) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9644,BU09951049,Vlotgrasweg,Buurt 'Vlotgrasweg' (BU09951049) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9645,BU09951058,Airport Lelystad,Buurt 'Airport Lelystad' (BU09951058) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9646,BU09951059,"Meerkoetenweg, Eendenweg, Larserpad","Buurt 'Meerkoetenweg, Eendenweg, Larserpad' (BU09951059) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9647,BU09951067,Knarbos,Buurt 'Knarbos' (BU09951067) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9648,BU09951068,"Pijlstaartweg, Vleetweg, Larserweg","Buurt 'Pijlstaartweg, Vleetweg, Larserweg' (BU09951068) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9649,BU09951069,"Vogelweg, Meeuwenweg, Pijlstaartweg","Buurt 'Vogelweg, Meeuwenweg, Pijlstaartweg' (BU09951069) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9650,BU09951070,Gelderse Hout,Buurt 'Gelderse Hout' (BU09951070) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9651,BU09951071,Flevobos,Buurt 'Flevobos' (BU09951071) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9652,BU09951073,"Overijsselse Hout, Hoefslag, Hondsdraf","Buurt 'Overijsselse Hout, Hoefslag, Hondsdraf' (BU09951073) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9653,BU09951074,"Strand Houtribhoek, Houtribbos","Buurt 'Strand Houtribhoek, Houtribbos' (BU09951074) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9654,BU09951075,"Overijsselse Hout, Jagersbos","Buurt 'Overijsselse Hout, Jagersbos' (BU09951075) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'."
9655,BU09951076,Zuigerplaspark,Buurt 'Zuigerplaspark' (BU09951076) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9656,BU09951078,Larserplein,Buurt 'Larserplein' (BU09951078) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9657,BU09951081,Flevopoort II,Buurt 'Flevopoort II' (BU09951081) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9658,BU09951082,Flevopoort I,Buurt 'Flevopoort I' (BU09951082) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9659,BU09951083,Industrieterrein Oostervaart Oost,Buurt 'Industrieterrein Oostervaart Oost' (BU09951083) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9660,BU09951084,Industrieterrein Oostervaart Midden,Buurt 'Industrieterrein Oostervaart Midden' (BU09951084) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9661,BU09951085,Industrieterrein Oostervaart West,Buurt 'Industrieterrein Oostervaart West' (BU09951085) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9662,BU09951087,Larservaartbos,Buurt 'Larservaartbos' (BU09951087) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9663,BU09951088,Bedrijvenpark Larserpoort,Buurt 'Bedrijvenpark Larserpoort' (BU09951088) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9664,BU09951097,Hollandse Hout,Buurt 'Hollandse Hout' (BU09951097) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9665,BU09951098,Oostvaardersplassen,Buurt 'Oostvaardersplassen' (BU09951098) is een buurt in wijk 'Buitengebied' in de gemeente 'Lelystad'.
9666,WK099511  ,Warande,Wijk 'Warande' (WK099511) is een wijk in de gemeente 'Lelystad'.
9667,BU09951111,Flora West,Buurt 'Flora West' (BU09951111) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'.
9668,BU09951112,Flora Midden,Buurt 'Flora Midden' (BU09951112) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'.
9669,BU09951113,Flora Oost PIL,Buurt 'Flora Oost PIL' (BU09951113) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'.
9670,BU09951121,Woonhavenpad,Buurt 'Woonhavenpad' (BU09951121) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'.
9671,BU09951122,Warande West,Buurt 'Warande West' (BU09951122) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'.
9672,BU09951131,Biomassa,Buurt 'Biomassa' (BU09951131) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'.
9673,BU09951132,"Fauna, Bosvalkweg, Zuiderpoort","Buurt 'Fauna, Bosvalkweg, Zuiderpoort' (BU09951132) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'."
9674,BU09951133,Warande Oost,Buurt 'Warande Oost' (BU09951133) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'.
9675,BU09951134,Warande Oost/Midden,Buurt 'Warande Oost/Midden' (BU09951134) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'.
9676,BU09951149,Warande Zuid,Buurt 'Warande Zuid' (BU09951149) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'.
9677,BU09951161,Warande Midden,Buurt 'Warande Midden' (BU09951161) is een buurt in wijk 'Warande' in de gemeente 'Lelystad'.
9678,GM1640    ,Leudal,Gemeente 'Leudal' (GM1640)
9679,WK164000  ,Heythuysen,Wijk 'Heythuysen' (WK164000) is een wijk in de gemeente 'Leudal'.
9680,BU16400000,Kern Heythuysen,Buurt 'Kern Heythuysen' (BU16400000) is een buurt in wijk 'Heythuysen' in de gemeente 'Leudal'.
9681,BU16400001,Verspreide huizen Heythuysen,Buurt 'Verspreide huizen Heythuysen' (BU16400001) is een buurt in wijk 'Heythuysen' in de gemeente 'Leudal'.
9682,WK164001  ,Heibloem,Wijk 'Heibloem' (WK164001) is een wijk in de gemeente 'Leudal'.
9683,BU16400100,Kern Heibloem,Buurt 'Kern Heibloem' (BU16400100) is een buurt in wijk 'Heibloem' in de gemeente 'Leudal'.
9684,BU16400101,Verspreide huizen Heibloem,Buurt 'Verspreide huizen Heibloem' (BU16400101) is een buurt in wijk 'Heibloem' in de gemeente 'Leudal'.
9685,WK164002  ,Roggel,Wijk 'Roggel' (WK164002) is een wijk in de gemeente 'Leudal'.
9686,BU16400200,Kern Roggel,Buurt 'Kern Roggel' (BU16400200) is een buurt in wijk 'Roggel' in de gemeente 'Leudal'.
9687,BU16400201,Verspreide huizen Roggel,Buurt 'Verspreide huizen Roggel' (BU16400201) is een buurt in wijk 'Roggel' in de gemeente 'Leudal'.
9688,WK164003  ,Neer,Wijk 'Neer' (WK164003) is een wijk in de gemeente 'Leudal'.
9689,BU16400300,Kern Neer,Buurt 'Kern Neer' (BU16400300) is een buurt in wijk 'Neer' in de gemeente 'Leudal'.
9690,BU16400301,Verspreide huizen Neer,Buurt 'Verspreide huizen Neer' (BU16400301) is een buurt in wijk 'Neer' in de gemeente 'Leudal'.
9691,WK164004  ,Nunhem,Wijk 'Nunhem' (WK164004) is een wijk in de gemeente 'Leudal'.
9692,BU16400400,Kern Nunhem,Buurt 'Kern Nunhem' (BU16400400) is een buurt in wijk 'Nunhem' in de gemeente 'Leudal'.
9693,BU16400401,Verspreide huizen Nunhem,Buurt 'Verspreide huizen Nunhem' (BU16400401) is een buurt in wijk 'Nunhem' in de gemeente 'Leudal'.
9694,WK164005  ,Haelen,Wijk 'Haelen' (WK164005) is een wijk in de gemeente 'Leudal'.
9695,BU16400500,Kern Haelen,Buurt 'Kern Haelen' (BU16400500) is een buurt in wijk 'Haelen' in de gemeente 'Leudal'.
9696,BU16400501,Verspreide huizen Haelen,Buurt 'Verspreide huizen Haelen' (BU16400501) is een buurt in wijk 'Haelen' in de gemeente 'Leudal'.
9697,WK164006  ,Buggenum,Wijk 'Buggenum' (WK164006) is een wijk in de gemeente 'Leudal'.
9698,BU16400600,Kern Buggenum,Buurt 'Kern Buggenum' (BU16400600) is een buurt in wijk 'Buggenum' in de gemeente 'Leudal'.
9699,BU16400601,Verspreide huizen Buggenum,Buurt 'Verspreide huizen Buggenum' (BU16400601) is een buurt in wijk 'Buggenum' in de gemeente 'Leudal'.
9700,WK164007  ,Horn,Wijk 'Horn' (WK164007) is een wijk in de gemeente 'Leudal'.
9701,BU16400700,Kern Horn,Buurt 'Kern Horn' (BU16400700) is een buurt in wijk 'Horn' in de gemeente 'Leudal'.
9702,BU16400701,Verspreide huizen Horn,Buurt 'Verspreide huizen Horn' (BU16400701) is een buurt in wijk 'Horn' in de gemeente 'Leudal'.
